index,sourceid,pagenumber,pos_on_page,exact_url,hash_url,opinion_section
1,9,1,1,http://www.telegraphindia.com/1141019/jsp/frontpage/story_18942221.jsp,d82533a94da960a9be6fba2b8701d7e5,No
2,9,1,2,http://www.telegraphindia.com/1141019/jsp/business/story_18941902.jsp,ff3bc376542f36d3f831671655ad2303,No
3,9,1,3,http://www.telegraphindia.com/1140718/jsp/business/story_18627410.jsp,642a6d9c297cc91d73443d1eb6aba82f,No
4,9,1,4,http://www.telegraphindia.com/1130220/jsp/business/story_16582441.jsp,4deabb64d50411d4086c24e959dc9afa,No
5,9,1,5,http://www.telegraphindia.com/1140901/jsp/business/story_18786367.jsp,446e9e40765c83d11254bf95d686880c,No
6,9,1,6,http://www.telegraphindia.com/1141014/jsp/business/story_18923915.jsp,975e3a339e3533e840836970e9b6a6af,No
7,9,1,7,http://www.telegraphindia.com/1130826/jsp/business/story_17273025.jsp,affcbf1a01196966d2aea3776d1a821c,No
8,9,1,8,http://www.telegraphindia.com/1140821/jsp/business/story_18743206.jsp,909b247ed4588331feec31c6adf0aedf,No
9,9,1,9,http://www.telegraphindia.com/1140701/jsp/business/story_18569037.jsp,aa8c7ca86b7d80d28afc5f55309fd88d,No
10,9,1,10,http://www.telegraphindia.com/1140428/jsp/business/story_18285825.jsp,7ea99984600c6c1b37b4b07660a8a061,No
11,9,2,1,http://www.telegraphindia.com/1140305/jsp/business/story_18046450.jsp,f5837d8c84bd48b3bdd4688ee4927aaa,No
12,9,2,2,http://www.telegraphindia.com/1140419/jsp/business/story_18256119.jsp,fcb8cdaaa7395ff141420cd1987e68a1,No
13,9,2,3,http://www.telegraphindia.com/1140213/jsp/nation/story_17932542.jsp,6eeb1effdc22a66dcf997612e84cfa9a,No
14,9,2,4,http://www.telegraphindia.com/1140505/jsp/business/story_18307903.jsp,fd6174704de4080c52011b3dd859f3c5,No
15,9,2,5,http://www.telegraphindia.com/1130720/jsp/business/story_17137676.jsp,ede4a50532729ba17443b692c2ee8e7c,No
16,9,2,6,http://www.telegraphindia.com/1140416/jsp/business/story_18195045.jsp,b655f797347fbdb3b460a56efb5e64da,No
17,9,2,7,http://www.telegraphindia.com/1140220/jsp/opinion/story_17987281.jsp,aa4c16bf103a0ebc1b3040c81001572d,Yes
18,9,2,8,http://www.telegraphindia.com/1130722/jsp/business/story_17142899.jsp,b8e329cfafa42a224e157f1059248abc,No
19,9,2,9,http://www.telegraphindia.com/1140724/jsp/business/story_18647530.jsp,228a93396e2c245840a010fa18c11a4d,No
20,9,2,10,http://www.telegraphindia.com/1140106/jsp/opinion/story_17737327.jsp,be2b27f7b486635b41579e253e5ba8e5,Yes
